MATNR;COMNR
143731;66933
33122;66933
71116;66933
29197;66933
65878;66933
112802;66933
7860;66933
15538;66933
101773;66933
25628;66933
75351;66933
25967;66933
58157;66933
72211;66933
67409;66933
24022;66933
136931;66933
106659;66933
32887;66933
55634;66933
55841;66933
66917;66933
21893;66933
123251;66933
42253;66933
88040;66933
18925;66933
27779;66933
90947;66933
96210;66933
112248;66933
56212;66933
56587;66933
142494;66933
6294;66933
79883;66933
99948;66933
105323;66933
65229;66933
46826;66933
10217;66933
122498;66933
25497;66933
106536;66933
33109;66933
37329;66933
99662;66933
65433;66933
28821;66933
45756;66933
90755;66933
116919;66933
65766;66933
55994;66933
23989;66933
92871;66933
84379;66933
29211;66933
40159;66933
81682;66933
87056;66933
136719;66933
23414;66933
48919;66933
69025;66933
119661;66933
115259;66933
117402;66933
133055;66933
76786;66933
135685;66933
75767;66933
81308;66933
117422;66933
102837;66933
58195;66933
13222;66933
138153;66933
121940;66933
55184;66933
25360;66933
75738;66933
125328;66933
69071;66933
20412;66933
120014;66933
43764;66933
145121;66933
84493;66933
102906;66933
28565;66933
145602;66933
119947;66933
39396;66933
140463;66933
34541;66933
97482;66933
109811;66933
69484;66933
59993;66933
133784;66933
116408;66933
100778;66933
29808;66933
29312;66933
51296;66933
38551;66933
34509;66933
136797;66933
93675;66933
19145;66933
88383;66933
136525;66933
69292;66933
58779;66933
26595;66933
138928;66933
57322;66933
32985;66933
131273;66933
137691;66933
17739;66933
144681;66933
31026;66933
61561;66933
42043;66933
35485;66933
52618;66933
130522;66933
44946;66933
18462;66933
7119;66933
86634;66933
141623;66933
36648;66933
113515;66933
56800;66933
125981;66933
134145;66933
116810;66933
95727;66933
43752;66933
143727;66933
53756;66933
93075;66933
73411;66933
63264;66933
119637;66933
5917;66933
147404;66933
18747;66933
10836;66933
84521;66933
82305;66933
104270;66933
38364;66933
40867;66933
36082;66933
61591;66933
40943;66933
20977;66933
138915;66933
19852;66933
75052;66933
114063;66933
99344;66933
145312;66933
112675;66933
33346;66933
21791;66933
101310;66933
58572;66933
118606;66933
22236;66933
119505;66933
106219;66933
88378;66933
125230;66933
122919;66933
55748;66933
34529;66933
65123;66933
113170;66933
84776;66933
96345;66933
131778;66933
28428;66933
18281;66933
80504;66933
135693;66933
40442;66933
55802;66933
88560;66933
85433;66933
104124;66933
143460;66933
53018;66933
78758;66933
116814;66933
129316;66933
70900;66933
102034;66933
6282;66933
23157;66933
5964;66933
57534;66933
122858;66933
145292;66933
99285;66933
114286;66933
90952;66933
97937;66933
15548;66933
76399;66933
7228;66933
102922;66933
56004;66933
44148;66933
138234;66933
32965;66933
23987;66933
5164;66933
140657;66933
70011;66933
114686;66933
49960;66933
54950;66933
116700;66933
37730;66933
82309;66933
114932;66933
54880;66933
148207;66933
100469;66933
70084;66933
145798;66933
95476;66933
109200;66933
67025;66933
33240;66933
28562;66933
135114;66933
145361;66933
133310;66933
111939;66933
82541;66933
47817;66933
30047;66933
122623;66933
125185;66933
39819;66933
61045;66933
111775;66933
27491;66933
122547;66933
131495;66933
105976;66933
59770;66933
90099;66933
31937;66933
6565;66933
120061;66933
11967;66933
80235;66933
121431;66933
140186;66933
135612;66933
44987;66933
50805;66933
145236;66933
63631;66933
31677;66933
112839;66933
75608;66933
127132;66933
83328;66933
9826;66933
93790;66933
29983;66933
98408;66933
31062;66933
12422;66933
32288;66933
57122;66933
106178;66933
57315;66933
138324;66933
44648;66933
144304;66933
48408;66933
24862;66933
68124;66933
7400;66933
38425;66933
116777;66933
91049;66933
121847;66933
117459;66933
23401;66933
47329;66933
103368;66933
59291;66933
89241;66933
39440;66933
147141;66933
88784;66933
24889;66933
112433;66933
52419;66933
114835;66933
124903;66933
54991;66933
17890;66933
125284;66933
29456;66933
79219;66933
81982;66933
65897;66933
8036;66933
9320;66933
84863;66933
140645;66933
61621;66933
80792;66933
13995;66933
116443;66933
87939;66933
31843;66933
41983;66933
21495;66933
117891;66933
84601;66933
10736;66933
92052;66933
48815;66933
148029;66933
122574;66933
24977;66933
36613;66933
103686;66933
50510;66933
144473;66933
5720;66933
117660;66933
93966;66933
128206;66933
97950;66933
35327;66933
89102;66933
143147;66933
110334;66933
101762;66933
105292;66933
116230;66933
50414;66933
37168;66933
138111;66933
13196;66933
116530;66933
90555;66933
22613;66933
53774;66933
32499;66933
5621;66933
145301;66933
144909;66933
62854;66933
92483;66933
105170;66933
66675;66933
112443;66933
36768;66933
54551;66933
62594;66933
97226;66933
90227;66933
77899;66933
68655;66933
107260;66933
70457;66933
36347;66933
35952;66933
19838;66933
121797;66933
110956;66933
141352;66933
139743;66933
36914;66933
75845;66933
44049;66933
141180;66933
64949;66933
120491;66933
48768;66933
77368;66933
24811;66933
55074;66933
85594;66933
108772;66933
132324;66933
15238;66933
15509;66933
42844;66933
53421;66933
69634;66933
97919;66933
95545;66933
146933;66933
117987;66933
126863;66933
116991;66933
60087;66933
48595;66933
54892;66933
25412;66933
104575;66933
46458;66933
72101;66933
72098;66933
19993;66933
28415;66933
25916;66933
31076;66933
45842;66933
125801;66933
18973;66933
72872;66933
140342;66933
6021;66933
115327;66933
58861;66933
148547;66933
18840;66933
75982;66933
52417;66933
77271;66933
28089;66933
98260;66933
12192;66933
7227;66933
17578;66933
11986;66933
86845;66933
110073;66933
17566;66933
87027;66933
85538;66933
38694;66933
87379;66933
39376;66933
32677;66933
43829;66933
52589;66933
126054;66933
131506;66933
146297;66933
119699;66933
77499;66933
47097;66933
106621;66933
28032;66933
8023;66933
116136;66933
144665;66933
19798;66933
12342;66933
79208;66933
19819;66933
6451;66933
145702;66933
17694;66933
45316;66933
68823;66933
47844;66933
149328;66933
118154;66933
95784;66933
44752;66933
86746;66933
137290;66933
69987;66933
53156;66933
120726;66933
64847;66933
90566;66933
62658;66933
28487;66933
52569;66933
117801;66933
105495;66933
40831;66933
35734;66933
145917;66933
119311;66933
29329;66933
33255;66933
22170;66933
66359;66933
79161;66933
19967;66933
75066;66933
146625;66933
73646;66933
144924;66933
86999;66933
143520;66933
32917;66933
93082;66933
124534;66933
105369;66933
66550;66933
55440;66933
134603;66933
111913;66933
46858;66933
46913;66933
10892;66933
42054;66933
140086;66933
123539;66933
104560;66933
33265;66933
38752;66933
16069;66933
63418;66933
126728;66933
101036;66933
88332;66933
39973;66933
146873;66933
101357;66933
76556;66933
85796;66933
129959;66933
75288;66933
54031;66933
24470;66933
120021;66933
107633;66933
72734;66933
81247;66933
97003;66933
61503;66933
117344;66933
45170;66933
38141;66933
15811;66933
11244;66933
29200;66933
63877;66933
49273;66933
139510;66933
6430;66933
29268;66933
114316;66933
141343;66933
43684;66933
72307;66933
126027;66933
6306;66933
63319;66933
148967;66933
46623;66933
110897;66933
131053;66933
113610;66933
51538;66933
92925;66933
100427;66933
20190;66933
66696;66933
134741;66933
83804;66933
32720;66933
110476;66933
128310;66933
60923;66933
147772;66933
16083;66933
14665;66933
57390;66933
119652;66933
108840;66933
82592;66933
27616;66933
58685;66933
81594;66933
81452;66933
49351;66933
52450;66933
25830;66933
101333;66933
64760;66933
124123;66933
118919;66933
52976;66933
94864;66933
125619;66933
78549;66933
59834;66933
12523;66933
54548;66933
73590;66933
55398;66933
140424;66933
143157;66933
53623;66933
130354;66933
26672;66933
134787;66933
9453;66933
90726;66933
81242;66933
24260;66933
125189;66933
149289;66933
109789;66933
69413;66933
128570;66933
69753;66933
21494;66933
39639;66933
85801;66933
65639;66933
92079;66933
135970;66933
97743;66933
5648;66933
73947;66933
8938;66933
93241;66933
95929;66933
31463;66933
41326;66933
23204;66933
65655;66933
55782;66933
22212;66933
149406;66933
145333;66933
145054;66933
141897;66933
68388;66933
70810;66933
131770;66933
77087;66933
138107;66933
119312;66933
105746;66933
86721;66933
105218;66933
94375;66933
110746;66933
149427;66933
70183;66933
29803;66933
130383;66933
73081;66933
123081;66933
145265;66933
84022;66933
145811;66933
123923;66933
71866;66933
21008;66933
20230;66933
61929;66933
27947;66933
80087;66933
75068;66933
40808;66933
105564;66933
127267;66933
125148;66933
149023;66933
30783;66933
39232;66933
85249;66933
61466;66933
54547;66933
119162;66933
145096;66933
41168;66933
104492;66933
111561;66933
132284;66933
149823;66933
10887;66933
117120;66933
32134;66933
98529;66933
64597;66933
120073;66933
40410;66933
67005;66933
25504;66933
76440;66933
104065;66933
17604;66933
63121;66933
21438;66933
147512;66933
101133;66933
54305;66933
129159;66933
32102;66933
8385;66933
141922;66933
143663;66933
126807;66933
138514;66933
84013;66933
130126;66933
124248;66933
80495;66933
127277;66933
19742;66933
7986;66933
146510;66933
106440;66933
140917;66933
142888;66933
54964;66933
14132;66933
119514;66933
92867;66933
57463;66933
15275;66933
108504;66933
148785;66933
75908;66933
58200;66933
70121;66933
132339;66933
41631;66933
124269;66933
64298;66933
46854;66933
122319;66933
93247;66933
66995;66933
27069;66933
20471;66933
115605;66933
91864;66933
31473;66933
89713;66933
109791;66933
36367;66933
139141;66933
70831;66933
109305;66933
22762;66933
141785;66933
19270;66933
101720;66933
122376;66933
98911;66933
48847;66933
50365;66933
127806;66933
89076;66933
7597;66933
121104;66933
76723;66933
63138;66933
73694;66933
59043;66933
83080;66933
63003;66933
80553;66933
52236;66933
122138;66933
118690;66933
104155;66933
65148;66933
57927;66933
113486;66933
6077;66933
26401;66933
43014;66933
70040;66933
117349;66933
60598;66933
98293;66933
128226;66933
109387;66933
68513;66933
132648;66933
45904;66933
36441;66933
46453;66933
31950;66933
102123;66933
37130;66933
136604;66933
24954;66933
102568;66933
38750;66933
57567;66933
144577;66933
116533;66933
107616;66933
137793;66933
62113;66933
140501;66933
128537;66933
32352;66933
147974;66933
147702;66933
36757;66933
55510;66933
77022;66933
34150;66933
21241;66933
20179;66933
62158;66933
10521;66933
85166;66933
105536;66933
15931;66933
131350;66933
60023;66933
119224;66933
83097;66933
133365;66933
147888;66933
140350;66933
33949;66933
47725;66933
134153;66933
36804;66933
8941;66933
124488;66933
29120;66933
87337;66933
119919;66933
46968;66933
38597;66933
132947;66933
130306;66933
62673;66933
62847;66933
54221;66933
65472;66933
114813;66933
57611;66933
131578;66933
120549;66933
21907;66933
120579;66933
108179;66933
81888;66933
110712;66933
6700;66933
13092;66933
20797;66933
108249;66933
24596;66933
15674;66933
117597;66933
95486;66933
93967;66933
11296;66933
86985;66933
47316;66933
11991;66933
17551;66933
40789;66933
55638;66933
97518;66933
49674;66933
87663;66933
93027;66933
99146;66933
137356;66933
39196;66933
56332;66933
6089;66933
126175;66933
54190;66933
51344;66933
67089;66933
39854;66933
64262;66933
90892;66933
137672;66933
103350;66933
116235;66933
129261;66933
11777;66933
65025;66933
43074;66933
100556;66933
116933;66933
103038;66933
102567;66933
61301;66933
109232;66933
140516;66933
38881;66933
22748;66933
131331;66933
97829;66933
62546;66933
64832;66933
35142;66933
65811;66933
108858;66933
40664;66933
24377;66933
109479;66933
79044;66933
45061;66933
64440;66933
44050;66933
134297;66933
85067;66933
10133;66933
111373;66933
73833;66933
50823;66933
123757;66933
37106;66933
104751;66933
113452;66933
53727;66933
55959;66933
33414;66933
73033;66933
44284;66933
36280;66933
40881;66933
96686;66933
7410;66933
56424;66933
43299;66933
60677;66933
147287;66933
53141;66933
134102;66933
129718;66933
92877;66933
57639;66933
39431;66933
5710;66933
102354;66933
89826;66933
36115;66933
84987;66933
51353;66933
130118;66933
81550;66933
27664;66933
33612;66933
61848;66933
16449;66933
9065;66933
86864;66933
117429;66933
6465;66933
37828;66933
139567;66933
65524;66933
14643;66933
93213;66933
108573;66933
42976;66933
31700;66933
146287;66933
99523;66933
20037;66933
66410;66933
115975;66933
147331;66933
65504;66933
106330;66933
112590;66933
114951;66933
36881;66933
135879;66933
111790;66933
143455;66933
123274;66933
27546;66933
93984;66933
89135;66933
66853;66933
37428;66933
38755;66933
91756;66933
137963;66933
34473;66933
28800;66933
21533;66933
77063;66933
36773;66933
21480;66933
128072;66933
111683;66933
147068;66933
51431;66933
61069;66933
15352;66933
97444;66933
59450;66933
31373;66933
62157;66933
54815;66933
95237;66933
138909;66933
103053;66933
7365;66933
137444;66933
69140;66933
111637;66933
137993;66933
126475;66933
30238;66933
143243;66933
66203;66933
76717;66933
50773;66933
114782;66933
90879;66933
11792;66933
125603;66933
51450;66933
77882;66933
58117;66933
42097;66933
128018;66933
112981;66933
109630;66933
65339;66933
74198;66933
33553;66933
120409;66933
109596;66933
68126;66933
136642;66933
74159;66933
79224;66933
116615;66933
53584;66933
54821;66933
68724;66933
38536;66933
63861;66933
139922;66933
80029;66933
10344;66933
129596;66933
43818;66933
98543;66933
23243;66933
95959;66933
74508;66933
70067;66933
31180;66933
127324;66933
102329;66933
35359;66933
58288;66933
108361;66933
22563;66933
81700;66933
144402;66933
79034;66933
72969;66933
37558;66933
78477;66933
131286;66933
39885;66933
51508;66933
107920;66933
138823;66933
112829;66933
29644;66933
47545;66933
133595;66933
149534;66933
53810;66933
109150;66933
14925;66933
121928;66933
39618;66933
14393;66933
47475;66933
133834;66933
33755;66933
69762;66933
127941;66933
113019;66933
87861;66933
116710;66933
145254;66933
81412;66933
45550;66933
123629;66933
90114;66933
127219;66933
44502;66933
85190;66933
31389;66933
77843;66933
39233;66933
89883;66933
19851;66933
99657;66933
58118;66933
67643;66933
130327;66933
60794;66933
38640;66933
14299;66933
94068;66933
64096;66933
116348;66933
146935;66933
48599;66933
86393;66933
59811;66933
16874;66933
111253;66933
49335;66933
109452;66933
90717;66933
135303;66933
72818;66933
5006;66933
90984;66933
144156;66933
27879;66933
14623;66933
107723;66933
49993;66933
97333;66933
19330;66933
46251;66933
93259;66933
32729;66933
30559;66933
16458;66933
88218;66933
119651;66933
138758;66933
52130;66933
48397;66933
100801;66933
107338;66933
65360;66933
6078;66933
137972;66933
76831;66933
115694;66933
57101;66933
128520;66933
23344;66933
121777;66933
23258;66933
102603;66933
32964;66933
7122;66933
103426;66933
12044;66933
108349;66933
22520;66933
52028;66933
54806;66933
40852;66933
22498;66933
51967;66933
24884;66933
43648;66933
79322;66933
35357;66933
33792;66933
61757;66933
33883;66933
125863;66933
79589;66933
25862;66933
61060;66933
52239;66933
41134;66933
37326;66933
34657;66933
51228;66933
121809;66933
87152;66933
103135;66933
71663;66933
140376;66933
133928;66933
100039;66933
107536;66933
68597;66933
26944;66933
21961;66933
56505;66933
133661;66933
105782;66933
8156;66933
49738;66933
59350;66933
112141;66933
85754;66933
22320;66933
64607;66933
15036;66933
114943;66933
123753;66933
125926;66933
141504;66933
30839;66933
63536;66933
50603;66933
96089;66933
117491;66933
31218;66933
34455;66933
74802;66933
80110;66933
57182;66933
132645;66933
11785;66933
10664;66933
51871;66933
98104;66933
61852;66933
123700;66933
14698;66933
127069;66933
122670;66933
131792;66933
26673;66933
76945;66933
92948;66933
58604;66933
70992;66933
140147;66933
74336;66933
122095;66933
72750;66933
26654;66933
79371;66933
8380;66933
9129;66933
123889;66933
84077;66933
108982;66933
29154;66933
131618;66933
7695;66933
96077;66933
94512;66933
112991;66933
89956;66933
56722;66933
80823;66933
110467;66933
33438;66933
53250;66933
27865;66933
101937;66933
97828;66933
57396;66933
11508;66933
50028;66933
99656;66933
67137;66933
113663;66933
110548;66933
39834;66933
70422;66933
71217;66933
25013;66933
36609;66933
52650;66933
85208;66933
106854;66933
68417;66933
118700;66933
130168;66933
116953;66933
66358;66933
47726;66933
142662;66933
87824;66933
137978;66933
135563;66933
118600;66933
89354;66933
59594;66933
12561;66933
98615;66933
147882;66933
80813;66933
62093;66933
123257;66933
120634;66933
46509;66933
70470;66933
116512;66933
94657;66933
136659;66933
36431;66933
16745;66933
79558;66933
54517;66933
119875;66933
55649;66933
21131;66933
139016;66933
111830;66933
131705;66933
94336;66933
85597;66933
27704;66933
94811;66933
107146;66933
16292;66933
69778;66933
32939;66933
102243;66933
